CustomerID,LocationType,CurrentISP,MonthlyInternetSpeed,MonthlyDataUsage,MonthlyBill,ContractType,ComplaintFrequency,CustomerTenure,ServiceOutages,StarlinkAwareness,Churn
CUST1179,Rural,Airtel,8.4,154.5,2530.0,Prepaid,1,109,2.9,No,No
CUST1180,Urban,SLT,30.0,97.8,2147.0,Postpaid,1,11,0.0,No,No
CUST1181,Rural,Dialog,4.4,127.0,3649.0,Postpaid,1,32,3.0,No,No
CUST1182,Urban,Dialog,21.8,117.7,3329.0,Postpaid,1,64,5.5,No,No
CUST1183,Rural,Dialog,34.4,73.7,3587.0,Postpaid,0,72,5.3,Yes,No
CUST1184,Rural,Dialog,26.9,114.3,3484.0,Postpaid,1,20,6.8,No,Yes
CUST1185,Urban,SLT,44.5,112.8,6084.0,Prepaid,1,34,8.7,Yes,No
CUST1186,Rural,SLT,35.3,111.7,2170.0,Prepaid,1,111,5.1,Yes,No
CUST1187,Rural,Dialog,18.5,121.6,1510.0,Postpaid,0,42,5.2,No,No
CUST1188,Urban,Dialog,25.3,123.8,3832.0,Postpaid,2,8,8.3,Yes,No
CUST1189,Urban,Airtel,24.5,98.4,3124.0,Prepaid,1,66,5.7,No,No
CUST1190,Rural,Airtel,9.2,183.6,3816.0,Prepaid,0,21,2.2,No,Yes
CUST1191,Urban,Dialog,15.6,61.5,4084.0,Prepaid,1,79,3.4,No,No
CUST1192,Urban,Mobitel,19.4,84.0,4784.0,Prepaid,1,70,0.0,Yes,No
CUST1193,Urban,Mobitel,4.6,259.0,1993.0,Prepaid,2,5,2.2,Yes,No
CUST1194,Rural,Dialog,25.5,68.1,2943.0,Postpaid,0,118,0.0,No,No
CUST1195,Urban,Dialog,22.5,52.3,3929.0,Postpaid,0,118,6.1,Yes,No
CUST1196,Rural,SLT,8.3,156.7,4270.0,Prepaid,0,67,8.6,No,Yes
CUST1197,Rural,Mobitel,29.0,16.1,5693.0,Postpaid,2,107,2.2,No,Yes
CUST1198,Rural,Airtel,32.2,108.2,4456.0,Postpaid,1,43,2.3,No,No
CUST1199,Rural,Dialog,27.3,227.3,3443.0,Prepaid,2,16,7.8,No,Yes
CUST1200,Urban,Dialog,21.8,42.8,2610.0,Prepaid,0,99,3.6,Yes,No
CUST1201,Rural,SLT,30.9,20.9,2936.0,Postpaid,1,73,5.8,No,No
CUST1202,Urban,SLT,31.8,45.0,2907.0,Postpaid,1,35,7.2,Yes,No
CUST1203,Urban,Dialog,28.1,164.9,4155.0,Prepaid,1,83,2.9,No,No
CUST1204,Urban,Airtel,16.8,176.2,3757.0,Postpaid,1,43,2.9,No,No
CUST1205,Urban,SLT,27.8,94.4,2176.0,Prepaid,2,110,3.5,Yes,No
CUST1206,Rural,Airtel,37.0,154.2,3064.0,Prepaid,2,98,0.3,Yes,No
CUST1207,Rural,Airtel,19.0,189.5,4378.0,Prepaid,0,39,6.5,No,No
CUST1208,Urban,Airtel,46.0,209.4,3852.0,Prepaid,0,10,6.8,No,No
CUST1209,Urban,SLT,19.7,107.7,4069.0,Postpaid,3,74,5.2,Yes,No
CUST1210,Rural,SLT,25.3,4.9,3883.0,Postpaid,1,20,9.1,No,Yes
CUST1211,Urban,Dialog,18.3,79.0,5126.0,Prepaid,1,1,4.2,No,Yes
CUST1212,Urban,SLT,27.2,98.7,3736.0,Postpaid,2,6,6.9,No,Yes
CUST1213,Urban,Dialog,7.6,107.1,3114.0,Postpaid,2,53,6.5,No,No
CUST1214,Rural,SLT,19.5,110.6,2584.0,Prepaid,1,46,2.6,Yes,No
CUST1215,Rural,Dialog,14.1,175.9,3750.0,Postpaid,2,66,8.5,No,No
CUST1216,Urban,Dialog,26.4,183.7,1059.0,Prepaid,1,38,5.4,No,No
CUST1217,Urban,Dialog,34.9,111.4,3316.0,Postpaid,0,33,7.9,No,No
CUST1218,Rural,Dialog,31.5,174.9,3294.0,Prepaid,1,67,1.1,No,Yes
CUST1219,Rural,Airtel,1.3,137.9,2136.0,Postpaid,1,100,5.3,No,Yes
CUST1220,Urban,Airtel,45.4,123.2,2572.0,Prepaid,1,77,3.6,Yes,No
CUST1221,Rural,SLT,28.0,165.3,4310.0,Postpaid,1,35,2.4,No,No
CUST1222,Urban,Dialog,17.2,123.6,3731.0,Postpaid,0,79,9.2,No,Yes
CUST1223,Urban,Dialog,26.6,222.9,3602.0,Prepaid,0,45,5.6,Yes,No
CUST1224,Rural,Dialog,26.8,48.1,3806.0,Prepaid,2,22,0.6,No,No
CUST1225,Urban,Dialog,18.3,94.2,3593.0,Prepaid,5,107,3.5,Yes,No
CUST1226,Rural,Airtel,27.0,113.7,4743.0,Postpaid,1,68,7.8,No,Yes
CUST1227,Urban,Dialog,18.9,142.0,3623.0,Prepaid,1,17,2.4,No,No
CUST1228,Urban,Dialog,21.0,183.4,2042.0,Postpaid,1,5,2.1,No,No
CUST1229,Rural,Dialog,18.1,118.8,5130.0,Prepaid,1,85,4.6,No,No
CUST1230,Urban,Dialog,10.7,48.9,3870.0,Prepaid,2,57,6.4,No,No
CUST1231,Rural,SLT,26.5,162.1,2911.0,Prepaid,1,88,2.8,No,No
CUST1232,Urban,SLT,30.9,157.7,2247.0,Prepaid,2,95,6.2,No,No
CUST1233,Urban,Dialog,30.1,22.9,3896.0,Postpaid,2,40,5.1,Yes,Yes
CUST1234,Urban,Dialog,33.2,119.8,3383.0,Postpaid,0,117,5.5,Yes,Yes
CUST1235,Rural,Dialog,28.2,40.5,5074.0,Prepaid,1,30,0.0,No,No
CUST1236,Urban,Dialog,19.7,86.8,3154.0,Postpaid,1,42,5.0,No,No
CUST1237,Rural,Dialog,33.4,74.9,2663.0,Prepaid,2,7,4.2,No,Yes
CUST1238,Urban,Mobitel,11.4,160.5,4396.0,Postpaid,2,113,6.2,No,No
CUST1239,Rural,SLT,16.0,125.8,4425.0,Prepaid,1,71,3.0,No,Yes
CUST1240,Urban,SLT,15.4,55.7,3669.0,Postpaid,3,91,3.9,Yes,Yes
CUST1241,Rural,SLT,35.8,164.0,4176.0,Postpaid,2,88,6.6,No,No
CUST1242,Rural,SLT,34.4,48.3,3462.0,Prepaid,0,19,9.3,No,No
CUST1243,Rural,SLT,29.9,136.5,3734.0,Postpaid,0,41,1.0,No,No
CUST1244,Rural,SLT,35.7,79.3,4665.0,Prepaid,0,34,6.5,No,No
CUST1245,Rural,Airtel,16.2,101.7,4125.0,Prepaid,0,22,8.7,No,No
CUST1246,Rural,Dialog,28.5,145.2,3331.0,Prepaid,0,52,7.1,No,No
CUST1247,Urban,SLT,23.7,146.1,4852.0,Prepaid,1,115,8.5,No,No
CUST1248,Urban,SLT,33.5,186.8,1135.0,Prepaid,0,91,3.4,No,No
CUST1249,Rural,Airtel,23.8,115.9,5552.0,Prepaid,0,6,8.7,No,Yes
CUST1250,Rural,SLT,21.2,135.3,1794.0,Prepaid,0,74,2.8,Yes,No
CUST1251,Rural,SLT,30.4,98.1,2873.0,Prepaid,0,109,5.2,Yes,No
CUST1252,Urban,Dialog,33.8,129.1,3459.0,Postpaid,4,95,3.5,Yes,No
CUST1253,Urban,SLT,18.3,142.0,3354.0,Postpaid,0,25,3.6,No,No
CUST1254,Urban,Dialog,24.4,115.1,4506.0,Prepaid,0,66,0.0,Yes,Yes
CUST1255,Rural,Dialog,14.4,29.8,2442.0,Prepaid,1,10,0.0,No,Yes
CUST1256,Urban,Dialog,1.0,136.6,3761.0,Prepaid,1,74,8.5,No,No
CUST1257,Urban,SLT,27.0,138.2,2922.0,Postpaid,0,26,0.0,No,No
CUST1258,Urban,Dialog,31.1,86.0,3795.0,Postpaid,3,5,5.8,Yes,No
CUST1259,Urban,Dialog,27.6,55.8,3435.0,Prepaid,3,86,1.1,Yes,No
CUST1260,Urban,Airtel,5.5,193.8,3593.0,Prepaid,2,68,2.5,Yes,Yes
CUST1261,Urban,Dialog,21.5,144.6,2950.0,Prepaid,3,119,7.1,No,No
CUST1262,Rural,SLT,2.8,108.5,2990.0,Prepaid,2,98,5.5,No,Yes
CUST1263,Urban,SLT,38.7,63.1,3787.0,Postpaid,0,71,4.6,No,Yes
CUST1264,Urban,Dialog,14.1,78.9,4444.0,Postpaid,1,50,8.4,No,No
CUST1265,Urban,Airtel,37.6,185.1,2902.0,Prepaid,1,17,4.1,No,Yes
CUST1266,Urban,Dialog,34.5,126.9,2631.0,Postpaid,2,11,8.7,Yes,Yes
CUST1267,Urban,SLT,16.0,92.5,4113.0,Prepaid,0,53,1.8,No,No
CUST1268,Urban,SLT,13.7,145.5,3467.0,Prepaid,1,50,1.4,No,Yes
CUST1269,Rural,SLT,28.5,79.3,4330.0,Postpaid,0,8,4.6,No,No
CUST1270,Urban,SLT,16.6,195.0,2594.0,Postpaid,4,92,5.0,Yes,Yes
CUST1271,Rural,Dialog,26.0,187.6,1721.0,Prepaid,0,108,2.4,No,Yes
CUST1272,Rural,Dialog,20.2,96.7,2967.0,Prepaid,0,97,4.2,Yes,No
CUST1273,Rural,Airtel,7.2,88.6,2734.0,Postpaid,2,116,9.1,No,No
CUST1274,Urban,SLT,2.7,1.0,3421.0,Postpaid,1,62,3.8,No,No
CUST1275,Urban,Airtel,27.3,45.9,2863.0,Prepaid,2,89,0.0,No,No
CUST1276,Urban,Airtel,19.4,53.0,4241.0,Prepaid,2,85,0.0,No,No
CUST1277,Urban,Airtel,19.5,126.8,3212.0,Prepaid,2,76,11.3,Yes,No
CUST1278,Rural,SLT,32.0,103.7,3650.0,Postpaid,0,90,9.4,No,Yes
CUST1279,Urban,Dialog,36.7,52.7,3658.0,Postpaid,1,29,3.7,Yes,No
CUST1280,Urban,Airtel,22.3,105.9,3695.0,Prepaid,2,102,7.4,No,No
CUST1281,Rural,SLT,21.6,145.3,3476.0,Postpaid,1,99,5.8,No,No
CUST1282,Rural,Dialog,30.0,146.4,4011.0,Postpaid,3,101,8.8,No,Yes
CUST1283,Urban,Airtel,11.4,25.0,2704.0,Prepaid,2,110,1.8,No,Yes
CUST1284,Urban,Airtel,27.2,113.6,4899.0,Prepaid,3,44,1.9,No,No
CUST1285,Urban,SLT,30.5,50.8,3263.0,Postpaid,0,109,9.0,No,No
CUST1286,Urban,Dialog,31.8,165.1,2188.0,Postpaid,1,45,0.5,Yes,No
CUST1287,Urban,Dialog,5.6,159.2,3688.0,Postpaid,0,29,5.2,No,No
CUST1288,Urban,Airtel,17.4,75.1,2649.0,Postpaid,0,113,4.9,No,No
CUST1289,Urban,Mobitel,16.2,81.7,4165.0,Prepaid,0,88,7.4,No,No
CUST1290,Urban,Dialog,26.0,96.9,5710.0,Prepaid,0,59,5.4,No,No
CUST1291,Urban,Dialog,29.8,7.4,2713.0,Postpaid,1,15,4.6,No,No
CUST1292,Urban,Airtel,40.0,136.8,3832.0,Prepaid,1,70,3.9,No,No
CUST1293,Urban,Dialog,20.1,106.4,1744.0,Postpaid,1,96,2.0,Yes,No
CUST1294,Rural,SLT,20.0,168.5,3954.0,Postpaid,2,44,4.5,No,No
CUST1295,Rural,Mobitel,36.5,65.1,2614.0,Postpaid,1,98,8.5,No,Yes
CUST1296,Urban,Dialog,28.0,89.0,2875.0,Prepaid,4,36,4.1,No,No
CUST1297,Urban,SLT,37.7,44.7,2399.0,Postpaid,1,84,9.2,Yes,No
CUST1298,Urban,Dialog,27.9,69.8,4232.0,Postpaid,1,57,7.2,No,No
CUST1299,Rural,Dialog,13.4,60.9,4507.0,Postpaid,2,117,6.4,Yes,No
CUST1300,Rural,Airtel,11.7,169.8,3523.0,Prepaid,0,64,4.5,No,Yes
CUST1301,Urban,SLT,9.5,85.1,2636.0,Prepaid,0,76,3.1,Yes,Yes
CUST1302,Rural,Mobitel,31.6,126.2,5090.0,Prepaid,1,99,10.0,No,Yes
CUST1303,Urban,SLT,36.9,101.0,2750.0,Prepaid,3,113,7.4,Yes,No
CUST1304,Urban,Dialog,43.5,56.5,1338.0,Prepaid,0,38,4.6,Yes,Yes
CUST1305,Rural,Dialog,33.4,111.6,3958.0,Postpaid,3,17,10.1,No,No
CUST1306,Rural,Dialog,36.6,150.0,2395.0,Postpaid,1,27,6.9,Yes,Yes
CUST1307,Rural,Dialog,19.2,59.6,4489.0,Postpaid,3,17,0.7,Yes,No
CUST1308,Rural,Dialog,13.4,160.5,3119.0,Postpaid,0,63,3.7,Yes,Yes
CUST1309,Urban,Dialog,33.5,77.5,4104.0,Prepaid,2,11,7.2,No,Yes
CUST1310,Rural,SLT,29.2,95.9,4902.0,Postpaid,1,64,9.5,No,No
CUST1311,Urban,Airtel,26.1,146.5,2291.0,Prepaid,1,119,12.1,Yes,Yes
CUST1312,Rural,SLT,28.9,86.8,2934.0,Prepaid,1,39,5.1,No,No
CUST1313,Urban,Airtel,28.2,121.9,3424.0,Prepaid,1,2,6.8,Yes,Yes
CUST1314,Rural,Dialog,37.8,104.3,5038.0,Postpaid,0,115,3.2,No,No
CUST1315,Urban,Dialog,37.9,126.5,2842.0,Postpaid,1,66,2.3,No,No
CUST1316,Rural,SLT,30.4,1.0,2905.0,Prepaid,4,54,0.0,No,Yes
CUST1317,Urban,SLT,33.5,28.5,3978.0,Postpaid,0,29,6.2,No,Yes
CUST1318,Rural,Dialog,30.1,150.8,2923.0,Prepaid,1,45,8.8,Yes,Yes
CUST1319,Urban,Airtel,20.4,171.9,3653.0,Prepaid,1,88,7.3,Yes,No
CUST1320,Urban,Airtel,32.6,74.5,1948.0,Postpaid,1,88,5.3,No,No
CUST1321,Urban,SLT,11.1,107.8,5714.0,Postpaid,1,80,8.7,Yes,Yes
CUST1322,Urban,Dialog,35.5,134.7,2152.0,Postpaid,0,31,13.9,Yes,No
CUST1323,Rural,Airtel,13.1,154.7,3178.0,Postpaid,1,49,2.5,Yes,No
CUST1324,Urban,SLT,27.9,18.6,3468.0,Postpaid,2,107,0.0,No,Yes
CUST1325,Rural,Airtel,16.5,75.7,5413.0,Postpaid,2,9,6.0,No,Yes
CUST1326,Urban,Airtel,30.5,103.4,2175.0,Postpaid,1,27,8.2,Yes,Yes
CUST1327,Urban,Airtel,24.7,155.2,5484.0,Postpaid,0,56,0.4,Yes,No
CUST1328,Rural,SLT,9.1,244.9,4257.0,Postpaid,0,105,7.5,No,Yes
CUST1329,Rural,Dialog,29.2,108.6,3917.0,Postpaid,1,78,4.0,Yes,No
CUST1330,Urban,SLT,19.2,49.7,2515.0,Prepaid,1,45,6.0,No,No
CUST1331,Urban,SLT,33.8,140.1,4071.0,Postpaid,1,89,2.2,Yes,Yes
CUST1332,Rural,Airtel,25.0,186.0,2777.0,Prepaid,0,43,2.1,No,No
CUST1333,Urban,Dialog,29.0,125.4,4767.0,Prepaid,1,108,1.7,No,No
CUST1334,Rural,Dialog,15.4,74.7,2529.0,Postpaid,0,22,7.0,Yes,Yes
CUST1335,Rural,Airtel,19.1,167.9,3387.0,Prepaid,0,99,3.1,No,Yes
CUST1336,Rural,Airtel,20.4,153.2,2945.0,Postpaid,2,33,5.8,No,Yes
CUST1337,Urban,Mobitel,33.6,68.7,2512.0,Postpaid,0,27,5.1,No,No
CUST1338,Rural,Airtel,41.8,139.1,4241.0,Prepaid,1,40,1.5,No,No
CUST1339,Urban,SLT,16.9,169.9,4035.0,Prepaid,3,26,5.2,Yes,Yes
CUST1340,Urban,SLT,35.8,179.1,4709.0,Postpaid,3,83,5.7,Yes,No
CUST1341,Urban,Airtel,3.3,116.7,1720.0,Prepaid,0,45,8.2,Yes,Yes
CUST1342,Urban,SLT,13.1,102.1,4564.0,Prepaid,1,103,9.5,Yes,Yes
CUST1343,Rural,SLT,15.4,181.4,6005.0,Prepaid,3,45,1.9,No,Yes
CUST1344,Rural,Dialog,11.5,59.5,3048.0,Postpaid,0,26,6.1,No,No
CUST1345,Rural,SLT,9.2,141.9,5395.0,Postpaid,1,70,0.0,No,No
CUST1346,Urban,Airtel,29.1,51.5,3237.0,Postpaid,1,67,7.6,No,No
CUST1347,Urban,Dialog,22.9,173.3,2128.0,Prepaid,2,6,8.3,No,No
CUST1348,Urban,Dialog,28.8,107.1,3194.0,Postpaid,0,28,0.0,No,No
CUST1349,Rural,Dialog,31.9,183.4,4548.0,Postpaid,3,67,4.0,Yes,Yes
CUST1350,Urban,Dialog,27.7,144.6,2662.0,Prepaid,0,13,2.3,No,No
CUST1351,Rural,Dialog,31.6,58.8,2900.0,Postpaid,0,63,4.0,No,No
CUST1352,Urban,SLT,24.3,191.2,4094.0,Postpaid,0,13,3.4,Yes,No
CUST1353,Urban,Mobitel,13.1,197.6,3503.0,Postpaid,2,77,4.9,Yes,No
CUST1354,Rural,SLT,35.6,164.1,4085.0,Prepaid,0,1,8.0,No,Yes
CUST1355,Urban,Dialog,19.1,81.9,3738.0,Prepaid,0,40,4.1,No,No
CUST1356,Rural,Dialog,15.6,104.7,3980.0,Prepaid,2,37,2.0,Yes,No
CUST1357,Rural,SLT,23.2,127.3,3068.0,Prepaid,1,31,4.4,No,No
CUST1358,Urban,Dialog,15.9,84.8,3732.0,Postpaid,1,116,4.2,No,No
CUST1359,Urban,Airtel,20.8,204.6,2573.0,Prepaid,2,17,4.7,No,No
CUST1360,Urban,SLT,28.4,127.2,4788.0,Postpaid,0,9,3.1,Yes,No
CUST1361,Rural,Airtel,28.5,1.0,2866.0,Prepaid,1,109,6.1,Yes,No
CUST1362,Urban,Dialog,16.0,137.0,4629.0,Prepaid,2,64,8.9,No,No
CUST1363,Rural,SLT,20.1,102.6,3266.0,Postpaid,0,57,1.2,No,No
CUST1364,Rural,Dialog,35.7,116.3,3702.0,Prepaid,0,13,6.4,No,No
CUST1365,Rural,Mobitel,30.0,101.6,3005.0,Postpaid,1,37,7.9,Yes,No
CUST1366,Urban,SLT,45.8,160.4,2484.0,Prepaid,1,14,3.7,No,No
CUST1367,Rural,Dialog,36.8,176.0,1755.0,Prepaid,4,75,8.8,Yes,Yes
CUST1368,Rural,Dialog,36.4,134.2,2445.0,Postpaid,1,25,4.8,No,Yes
CUST1369,Urban,Dialog,11.1,103.0,3176.0,Postpaid,0,95,1.6,No,No
CUST1370,Urban,SLT,32.6,117.9,3712.0,Prepaid,0,78,1.2,No,No
CUST1371,Rural,Dialog,24.5,121.0,4510.0,Prepaid,2,57,7.4,Yes,No
CUST1372,Urban,SLT,19.5,79.9,3054.0,Postpaid,3,71,7.1,Yes,No
CUST1373,Rural,Dialog,26.7,148.9,2618.0,Postpaid,1,88,9.7,No,No
CUST1374,Urban,SLT,34.5,143.0,2057.0,Postpaid,0,113,7.0,No,No
CUST1375,Urban,Airtel,30.0,197.0,3980.0,Prepaid,1,100,4.7,No,No
CUST1376,Rural,Airtel,16.2,182.8,4883.0,Postpaid,0,42,6.4,No,No
CUST1377,Urban,Airtel,32.4,85.7,4766.0,Prepaid,3,42,5.2,No,Yes
CUST1378,Urban,Dialog,18.6,161.0,4210.0,Prepaid,1,47,4.0,No,No
CUST1379,Urban,Dialog,27.2,72.5,4139.0,Postpaid,0,116,3.4,No,No
CUST1380,Urban,SLT,22.0,154.8,5198.0,Prepaid,1,44,0.0,Yes,No
CUST1381,Urban,Dialog,22.8,94.2,3832.0,Prepaid,0,41,2.8,No,No
CUST1382,Urban,SLT,32.7,68.8,4146.0,Prepaid,1,3,4.9,Yes,No
CUST1383,Rural,Dialog,14.6,134.0,3179.0,Prepaid,3,111,0.0,No,Yes
CUST1384,Urban,Dialog,44.5,1.0,2138.0,Postpaid,1,108,3.5,Yes,No
CUST1385,Rural,Dialog,6.8,32.5,2816.0,Postpaid,1,90,7.8,No,No
CUST1386,Urban,Airtel,19.0,111.1,3491.0,Prepaid,0,111,9.0,No,No
CUST1387,Rural,Dialog,28.7,124.1,3561.0,Postpaid,1,90,3.4,No,No
CUST1388,Urban,SLT,30.8,101.5,5426.0,Postpaid,0,1,3.3,No,No
CUST1389,Rural,Dialog,24.0,41.0,3581.0,Postpaid,1,79,2.8,Yes,No
CUST1390,Urban,SLT,24.4,79.1,4679.0,Prepaid,0,11,3.3,No,No
CUST1391,Urban,Dialog,29.1,139.6,3065.0,Postpaid,1,101,8.4,Yes,No
CUST1392,Urban,Airtel,22.7,149.1,3188.0,Postpaid,2,7,9.9,Yes,No
CUST1393,Urban,Airtel,38.9,119.2,2171.0,Prepaid,1,12,0.0,Yes,No
CUST1394,Urban,Dialog,33.4,177.8,2758.0,Prepaid,0,116,2.6,Yes,No
CUST1395,Urban,Mobitel,33.7,139.9,4027.0,Prepaid,0,38,0.0,No,No
CUST1396,Rural,Mobitel,15.3,82.6,3508.0,Postpaid,1,54,4.9,No,No
CUST1397,Urban,Airtel,24.2,106.0,4443.0,Prepaid,1,67,3.5,No,No
CUST1398,Urban,Airtel,22.0,49.9,3681.0,Postpaid,1,106,6.1,Yes,No
CUST1399,Rural,Dialog,14.9,114.6,3148.0,Prepaid,2,53,7.0,Yes,Yes
CUST1400,Rural,SLT,28.6,175.6,5648.0,Postpaid,0,90,6.7,Yes,Yes
CUST1401,Urban,Dialog,19.6,154.3,3406.0,Prepaid,1,118,0.1,Yes,No
CUST1402,Urban,Dialog,31.6,190.1,4663.0,Postpaid,0,94,4.9,Yes,No
CUST1403,Urban,Mobitel,14.3,104.9,3099.0,Postpaid,0,32,0.0,Yes,Yes
CUST1404,Rural,Dialog,42.2,187.3,4210.0,Prepaid,0,100,10.2,No,No
CUST1405,Rural,Airtel,16.0,110.3,4428.0,Prepaid,1,45,3.9,No,No
CUST1406,Urban,Airtel,27.2,193.6,3708.0,Prepaid,1,51,0.9,No,No
CUST1407,Rural,Airtel,32.9,118.9,1146.0,Postpaid,2,37,3.4,Yes,No
CUST1408,Rural,Mobitel,19.3,155.4,3518.0,Postpaid,3,119,5.6,No,No
CUST1409,Urban,Dialog,33.5,193.8,4730.0,Prepaid,2,59,7.2,No,Yes
CUST1410,Rural,Dialog,12.7,110.3,4027.0,Prepaid,0,54,8.9,Yes,No
CUST1411,Urban,SLT,39.5,130.9,3946.0,Prepaid,0,18,5.2,Yes,No
CUST1412,Urban,Dialog,25.1,184.4,1778.0,Postpaid,2,1,4.0,Yes,No
CUST1413,Urban,Dialog,19.0,113.3,2780.0,Postpaid,2,117,7.1,Yes,Yes
CUST1414,Urban,Dialog,22.0,54.0,3911.0,Postpaid,1,21,7.0,No,No
CUST1415,Urban,Airtel,33.1,227.2,3910.0,Prepaid,3,28,5.4,Yes,Yes
CUST1416,Rural,SLT,19.2,96.5,4715.0,Prepaid,1,112,7.4,No,No
CUST1417,Urban,Dialog,17.5,127.9,3355.0,Postpaid,0,16,3.2,Yes,Yes
CUST1418,Urban,SLT,22.8,177.8,3906.0,Prepaid,2,48,4.9,No,No
CUST1419,Urban,Dialog,13.2,89.6,3516.0,Postpaid,0,28,0.0,Yes,Yes
CUST1420,Rural,Dialog,43.2,69.6,2513.0,Prepaid,1,22,9.2,No,No
CUST1421,Urban,Airtel,19.3,132.7,1244.0,Prepaid,1,83,3.5,Yes,No
CUST1422,Urban,SLT,33.3,30.3,3931.0,Postpaid,2,112,9.2,Yes,No
CUST1423,Urban,Airtel,27.1,105.6,3674.0,Postpaid,0,1,3.0,No,No
CUST1424,Urban,Dialog,15.2,132.3,2882.0,Postpaid,2,95,5.9,No,No
CUST1425,Rural,Airtel,24.9,106.5,1881.0,Prepaid,1,116,5.2,Yes,Yes
CUST1426,Rural,SLT,32.8,42.8,4130.0,Prepaid,1,116,3.2,No,Yes
CUST1427,Urban,SLT,23.1,199.7,3234.0,Postpaid,0,42,6.4,No,No
CUST1428,Rural,SLT,36.9,125.2,4057.0,Postpaid,1,98,8.8,No,No
CUST1429,Rural,Airtel,35.2,191.6,5364.0,Postpaid,4,110,10.4,No,No
CUST1430,Rural,SLT,34.2,107.0,1359.0,Prepaid,1,104,7.2,No,Yes
CUST1431,Urban,SLT,20.4,76.0,2800.0,Postpaid,0,70,1.4,Yes,No
CUST1432,Urban,Mobitel,14.2,133.5,3291.0,Postpaid,1,92,0.8,Yes,No
CUST1433,Urban,Airtel,18.9,109.2,4955.0,Postpaid,3,3,8.4,Yes,No
CUST1434,Rural,SLT,27.0,61.1,1864.0,Postpaid,1,95,2.0,No,No
CUST1435,Urban,Airtel,30.5,193.5,5436.0,Prepaid,1,80,6.8,No,No
CUST1436,Urban,Dialog,3.3,88.9,3636.0,Postpaid,1,81,5.4,No,No
CUST1437,Urban,Dialog,24.9,28.0,3404.0,Postpaid,0,44,9.0,No,Yes
CUST1438,Rural,SLT,26.6,186.4,3302.0,Postpaid,1,27,6.5,No,No
CUST1439,Urban,Mobitel,22.2,94.8,3064.0,Postpaid,1,51,4.9,No,No
CUST1440,Rural,Mobitel,37.9,89.6,4548.0,Postpaid,0,24,11.2,No,Yes
CUST1441,Rural,Dialog,29.2,31.7,2431.0,Postpaid,1,20,7.5,No,Yes
CUST1442,Urban,SLT,38.1,207.0,3845.0,Prepaid,1,32,6.7,Yes,Yes
CUST1443,Rural,Dialog,22.8,55.5,3116.0,Prepaid,0,99,3.0,No,No
CUST1444,Urban,Mobitel,34.4,122.9,2738.0,Prepaid,0,13,1.6,No,No
CUST1445,Rural,Mobitel,41.4,165.6,6086.0,Prepaid,0,112,4.2,No,No
CUST1446,Urban,SLT,38.1,141.1,3919.0,Prepaid,1,43,0.5,No,No
CUST1447,Rural,Airtel,14.1,117.0,4113.0,Prepaid,1,20,4.0,No,No
CUST1448,Rural,Airtel,22.5,34.9,4638.0,Prepaid,0,112,7.4,No,No
CUST1449,Rural,SLT,21.5,79.5,2079.0,Prepaid,1,116,7.9,No,No
CUST1450,Rural,Dialog,29.9,129.4,5252.0,Prepaid,2,2,4.0,Yes,Yes
CUST1451,Urban,SLT,31.9,80.6,991.0,Prepaid,1,68,13.8,Yes,No
CUST1452,Rural,SLT,16.6,130.2,2731.0,Postpaid,0,91,8.8,No,No
CUST1453,Rural,SLT,25.7,154.1,3041.0,Postpaid,0,60,4.9,No,No
CUST1454,Urban,Dialog,4.8,168.1,4082.0,Prepaid,1,89,8.4,No,Yes
CUST1455,Urban,Mobitel,39.4,58.7,3719.0,Postpaid,0,4,3.3,No,Yes
CUST1456,Rural,Dialog,19.9,229.8,3333.0,Postpaid,1,96,5.8,No,No
CUST1457,Rural,SLT,25.6,158.4,3488.0,Prepaid,0,17,3.9,Yes,Yes
CUST1458,Rural,SLT,21.9,119.9,2522.0,Postpaid,0,1,1.4,No,Yes
CUST1459,Urban,SLT,36.5,174.5,2003.0,Postpaid,1,33,6.6,No,No
CUST1460,Rural,SLT,1.0,238.3,4227.0,Postpaid,2,30,5.0,No,No
CUST1461,Urban,Dialog,24.8,48.1,4194.0,Prepaid,0,5,5.2,No,No
CUST1462,Rural,Dialog,23.9,108.7,5084.0,Postpaid,1,118,4.9,No,No
CUST1463,Urban,SLT,20.5,1.1,2710.0,Prepaid,0,12,2.3,No,No
CUST1464,Rural,SLT,42.3,129.6,4193.0,Postpaid,0,102,9.8,Yes,No
CUST1465,Rural,Dialog,16.1,138.3,3216.0,Postpaid,0,32,5.7,Yes,No
CUST1466,Urban,Airtel,32.7,118.0,4690.0,Postpaid,2,38,4.2,Yes,No
CUST1467,Rural,SLT,28.6,87.3,4522.0,Postpaid,2,17,1.1,Yes,Yes
CUST1468,Urban,SLT,37.6,17.5,3711.0,Prepaid,2,58,9.2,Yes,Yes
CUST1469,Rural,Airtel,18.3,138.7,3160.0,Postpaid,0,118,7.8,Yes,No
CUST1470,Rural,Dialog,17.7,192.8,4461.0,Postpaid,0,109,5.0,No,No
CUST1471,Urban,Dialog,36.0,90.4,4147.0,Prepaid,2,40,1.1,No,No
CUST1472,Rural,Airtel,29.3,142.0,2816.0,Postpaid,1,96,10.0,No,No
CUST1473,Rural,SLT,9.6,41.6,2172.0,Prepaid,1,24,3.9,No,Yes
